Label,Color,Marker,Size,Width,Style,Alpha,La(ppm),Ce(ppm),Pr(ppm),Nd(ppm),Sm(ppm),Eu(ppm),Gd(ppm),Tb(ppm),Dy(ppm),Ho(ppm),Er(ppm),Tm(ppm),Yb(ppm),Lu(ppm),Sc(ppm),V(ppm),Cr(ppm),Co(ppm),Ni(ppm),Cu(ppm),Zn(ppm),Ga(ppm),Rb(ppm),Sr(ppm),Y(ppm),Zr(ppm),Nb(ppm),Sn(ppm),Cs(ppm),Ba(ppm),Hf(ppm),Ta(ppm),Pb(ppm),Th(ppm),U(ppm)
IAB,grey,o,10,1,-,0.6,5.9,13.9,0,9,2.44,0.91,0,0.54,0,0,0,0,1.84,0.31,49.4,0,635,42.5,349,0,98,0,10,253,17,62,4,0,0.4,100,1.76,0.19,0,1.663,0.679
IAB,grey,o,10,1,-,0.6,9.53,20.63,0,11.4,2.876,0.903,3.37,0,3.6,0,2.291,0,2.21,0,27,151,126,0,37,45,85,18,18.3,271,22.7,74.7,4,0,0,136,0,0,4.2,3,1.353
IAB,grey,o,10,1,-,0.6,7.3,18,0,10.8,3.4,1.12,3.98,0,4.45,0,2.91,0,2.78,0,32,0,35,0,23,11,0,0,21,192,28.7,90,2.6,0,0,63,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,5.29,12.3,0,8.01,2.29,0.843,0,0,3.06,0,1.87,0,1.75,0.262,0,0,0,0,0,0,0,0,8.53,285,0,0,0,0,0.121,100,1.67,0,1.76,1.76,0.69
IAB,grey,o,10,1,-,0.6,8.9,13.6,0,11.7,0,0,0,0,0,0,0,0,0,0,32,247,47,0,20,45,77,19,2.5,259,25.8,65,2.6,0,0,135,0,0,3.5,2.4,0
IAB,grey,o,10,1,-,0.6,5.9,15.9,0,9.9,0,0,0,0,0,0,0,0,0,0,32,235,39,0,15,28,84,19,15,247,23.8,73,3,0,0,110,0,0,1.9,2,0
IAB,grey,o,10,1,-,0.6,3.4,0,0,0,1.866,0.776,0,0,0,0,0,0,1.978,0,0,0,0,0,0,0,0,0,0,0,0,51.8,1.2,0,0,0,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,6.84,14.71,2.24,10.48,2.9,1.03,3.33,0.603,3.47,0.741,2.09,0.321,2.01,0.316,0,341,6,0,12,0,90,0,13,344,20.1,51.9,1.01,0,0.16,158,1.52,0.065,1.83,0.813,0.311
IAB,grey,o,10,1,-,0.6,7.45,15.76,2.34,10.73,2.79,0.99,3.17,0.563,3.16,0.667,1.87,0.291,1.86,0.288,0,257,6,0,12,0,76,0,19.9,395,18.1,59.2,1.13,0,0.463,165,1.6,0.088,1.79,0.881,0.383
IAB,grey,o,10,1,-,0.6,5.76,12.3,1.87,8.86,2.62,0.93,3.08,0.56,3.42,0.76,2.22,0,2.14,0.32,0,0,0,0,0,0,0,17,0,0,0,0,1.21,0,0.3,0,1.35,0.079,2.78,0.9,0.31
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,12,29,12,149,76,0,6,441,17,40,0.2,0,0,153,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,2.89,7.68,1.15,5.95,1.91,0.68,2.42,0.44,2.81,0.6,1.78,0.29,1.77,0.28,0,0,0,0,0,0,0,0,11.5,200,18.5,45.9,0.57,0,0,58,1.3,0.04,0.98,0.23,0.06
IAB,grey,o,10,1,-,0.6,10.4,22.3,0,13.8,3.78,1.37,0,0.69,0,0,0,0,2.74,0.41,35,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
IAB,grey,o,10,1,-,0.6,2.85,7.63,1.3,6.57,2.14,0.81,2.86,0.547,3.29,0.727,2.11,0.326,2.07,0.331,0,227,12,0,15,0,81,0,6.5,299,20.1,50.4,0.73,0,0,139,1.42,0.061,2.03,0.274,0.152
IAB,grey,o,10,1,-,0.6,7.4,15.86,2.4,11.11,3.08,1.08,3.65,0.657,3.81,0.816,2.3,0.358,2.29,0.356,0,279,5,0,13,0,82,0,16.9,401,23,66.3,1.24,0,0.467,217,1.78,0.092,2.82,0.737,0.358
IAB,grey,o,10,1,-,0.6,3.9,8.89,1.43,7.6,2.62,1.01,3.47,0,4.01,0,2.6,0,2.59,0.41,0,377,18,57,6,221,100,0,10,270,23,62,0.75,0,0.24,151,1.34,0.237,3.73,0.41,0.17
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,152,0,0,7.5,371,19.3,56,0,0,0,130,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,3.5,7.98,1.27,6.3,2,0.73,2.36,0.44,2.66,0.59,1.68,0,1.6,0.24,0,280,60,51,35,123,76,16,10,311,15,42,0.62,0,0.36,171,1.02,0.042,1.9,0.34,0.17
IAB,grey,o,10,1,-,0.6,3.8,9.11,1.44,7.04,2.18,0.78,2.71,0.482,2.89,0.63,1.74,0.274,1.74,0.277,0,291,103,0,47,0,76,0,8.7,348,17.1,41.8,0.69,0,0,175,1.19,0.049,2.01,0.389,0.196
IAB,grey,o,10,1,-,0.6,5.27,12.02,0,0,2.55,0.87,0,0.38,0,0,0,0,1.84,0.33,40.9,0,52,46.5,0,0,101,0,9.42,167,0,0,0,0,0.24,122,1.5,2.3,0,0,0
IAB,grey,o,10,1,-,0.6,5.24,12.1,0,9.31,2.78,0.989,3.42,0,3.74,0,2.32,0,2.24,0.338,0,0,0,0,0,0,0,0,8.52,330,0,0,0,0,0.456,207,1.6,0,0,0,0
IAB,grey,o,10,1,-,0.6,20.8,41.8,0,24.7,5.66,2.05,0,0.9,0,0,0,0,1.29,0.19,18.1,0,146,52.4,121,0,0,0,9,578,22,175,29,0,0,116,4.08,2.1,0,1.83,0.89
IAB,grey,o,10,1,-,0.6,1.1,3.09,0.52,3.18,1.16,0.51,1.75,0.3,2.12,0.44,1.41,0.16,1.4,0.19,40.3,234,31,45,9,81,65,15.8,1.75,153,12,32,0.23,0,0.05,68,0.63,0.02,0.79,0.15,0.08
IAB,grey,o,10,1,-,0.6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,238,43,35,15,107,69,0,4,148,14,40,0,0,0,65,0,0,5,0,0
IAB,grey,o,10,1,-,0.6,1.1,2.84,0.55,2.97,1.06,0.53,1.52,0.29,2.05,0.5,1.31,0.23,1.41,0.2,41.2,285,58,36,24,140,69,16.3,3,113,14,31,0.21,0,0.17,73,0.63,0.01,1.17,0.1,0.06
IAB,grey,o,10,1,-,0.6,1.02,2.95,0.53,3.03,1.12,0.51,1.58,0.32,2.19,0.45,1.41,0.23,1.48,0.22,40.6,293,54,33,20,114,74,16.5,2,116,13,37,0.22,0,0.06,66,0.69,0.02,1.19,0.12,0.03
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,49,69,0,0,2.36,123,0,0,0,0,0,0,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,55,61,22,142,66,0,3,115,13,31,0,0,0,62,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,29,34,18,87,63,0,4,149,14,35,0,0,0,100,0,0,8,0,0
IAB,grey,o,10,1,-,0.6,0.77,2.27,0.38,2.3,0.85,0.4,1.26,0.22,1.59,0.32,0.94,0.15,1.05,0.16,41.6,212,154,40,41,79,58,14,3,134,10,26,0.18,0,0.14,37,0.5,0.01,0.61,0.37,0.13
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,76,38,17,117,75,0,3,139,15,41,0,0,0,93,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,2.57,7.34,1.18,6.48,2.1,0.82,2.81,0.52,3.42,0.75,2.14,0.34,2.28,0.38,35.8,273,176,39,72,168,76,14.5,6,128,19,55,0.74,0,0.6,128,1.5,0.03,1.89,0.39,0.19
IAB,grey,o,10,1,-,0.6,2.21,7.13,0.92,6.13,2.07,0.78,2.86,0.43,3.39,0.65,2.24,0.29,2.28,0.3,39.4,353,65,39,18,181,78,14.2,9.46,123,21,54,0.56,0,0.44,113,1.26,0.05,1.93,0.37,0.12
IAB,grey,o,10,1,-,0.6,2.23,6.34,1.04,5.15,1.64,0.62,2.1,0.39,2.72,0.61,1.59,0.24,1.69,0.26,40.3,245,60,36,19,142,76,0,6,142,17,45,0.66,0,0.28,91,0.96,0.04,3.87,0.51,0.17
IAB,grey,o,10,1,-,0.6,1.09,2.98,0.59,3.02,1.11,0.47,1.64,0.3,1.98,0.47,1.36,0.22,1.31,0.23,35.9,204,58,41,21,123,61,14.8,1.55,110,12,34,0.25,0,0.1,43,0.9,0.03,0.77,0.15,0.04
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,54,34,20,96,60,0,3,104,14,39,0,0,0,51,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,20,32,17,300,105,16,0,100,0,65,0,1.5,0,70,0,0,10,0,0
IAB,grey,o,10,1,-,0.6,2.73,7.85,1.25,6.69,2.02,0.79,2.77,0.54,3.41,0.76,2.35,0.35,2.18,0.33,50,290,65,47,27,175,0,18,12,135,0,100,0.66,0,0.13,75,1.44,0.07,2.01,0.41,0.12
IAB,grey,o,10,1,-,0.6,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,280,75,28,20,142,69,0,11,157,21,59,2,0,0,127,0,0,5,3,2
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,147,42,34,81,60,0,3,126,11,33,0,0,0,55,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,160,39,39,112,66,0,3,123,14,33,2,0,0,68,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,78,45,22,117,82,0,4,128,18,42,2,0,0,93,0,0,7,0,0
IAB,grey,o,10,1,-,0.6,2,7.92,0,5.47,1.56,0.65,1.9,0,2.02,0,1.25,0,1.15,0,0,0,130,0,40,0,62,19,11,332,10,58,1,0,0,77,0,0,5,2,0
IAB,grey,o,10,1,-,0.6,8,21.9,0,14.4,3.94,1.46,4.83,0,4.92,0,3.21,0,2.99,0,0,0,141,0,35,0,76,16,3,340,26,144,2,0,0,80,0,0,4,2,0
IAB,grey,o,10,1,-,0.6,8,24.1,0,16.3,4.26,1.5,4.88,0,5.05,0,3.06,0,2.78,0,0,0,101,0,19,0,73,20,5,427,27,172,3,0,0,79,0,0,5,3,0
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,75,19,29,0,0,0,4,450,23,145,0,0,0,120,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,70,0,75,21,9,681,20,112,0,0,0,229,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,4.7,13.6,0,8,2.3,0.9,0,0,2.8,0,1.7,0,1.5,0,33,228,734,0,240,83,76,18,3.3,373.2,19,75,0.5,0,1.75,85,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,14,0,88,28,12,486,23,115,0,0,0,223,0,0,12,2,0
IAB,grey,o,10,1,-,0.6,5.2,11.7,0,8.7,2.1,0.81,0,0.4,0,0,0,0,1.6,0.32,32,0,1014,46,280,0,0,0,6,324,0,95,11,0,0,106,1.5,0.07,0,0.9,0
IAB,grey,o,10,1,-,0.6,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,56,32,75,530,27,210,0,0,0,686,0,0,15,0,0
IAB,grey,o,10,1,-,0.6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,28,0,58,19,4,616,9,62,0,0,0,122,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,14,0,83,22,13,638,23,90,5,0,0,197,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,18,0,61,23,0,707,18,122,0,0,0,129,0,0,10,0,0
IAB,grey,o,10,1,-,0.6,8.5,20.2,0,11.9,2.7,0.97,0,0.38,0,0,0,0,1.8,0.21,27,0,682,39,224,0,0,0,4,385,18,98,8,0,0,113,2,0.17,0,1.2,0
IAB,grey,o,10,1,-,0.6,9.3,21.4,0,14.4,3.77,1.25,0,0.7,0,0,0,0,2.28,0.34,25.9,228,224,30,86,39,75,14,50,862,24,117,1,0,0,1079,2.52,0,8,1.1,0.8
IAB,grey,o,10,1,-,0.6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,27,0,0,0,5,351,18,62,0,0,0,68,0,0,5,0,0
IAB,grey,o,10,1,-,0.6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,35,0,76,24,7,590,16,50,3,0,0,175,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,18,0,14,62,57,19,0,0,0,0,0,0,0,0,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,67,0,72,19,0,486,24,118,5,0,0,204,0,0,10,0,0
IAB,grey,o,10,1,-,0.6,10,22.6,0,13.1,3.04,1.06,3.06,0,2.84,0,1.59,0,1.49,0,0,0,494,0,159,0,69,21,5.2,534,12,80,2,0,0,161,0,0,7,1,0
IAB,grey,o,10,1,-,0.6,9.7,23.6,0,13.9,3.1,1.2,3,0,2.7,0,1.4,0,1.2,0,33,290,377,0,160,74,69,19,5.3,581.9,14,88,3.2,0,0.05,106,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,88,0,59,23,0,475,15,56,0,0,0,120,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,4,21.4,0,16.2,4.8,1.45,0,0.83,0,0,0,0,2.83,0.49,34,391,20,0,20,62,84,18,11,387,27,72,0,0,0,79,2.11,0.23,0,0.71,0
IAB,grey,o,10,1,-,0.6,6,19.9,0,16.4,0,1.35,0,0.7,0,0,0,0,2.29,0.41,33,308,107,0,41,109,66,17,30,543,22,66,0,0,0,144,1.8,0.44,0,1.12,0
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,466,0,0,0,0,0,0,0,0,1.6,2.4,0.71
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,566,0,0,0,0,0,0,0,0,1.6,2,0.61
IAB,grey,o,10,1,-,0.6,14,29,3.1,15,3.2,1.1,1.9,0.36,2,0.33,0.8,0.11,1,0,34,240,220,41,110,91,0,0,22,773,14,54,0,1,0.9,620,0.8,0,7.5,1.23,0.41
IAB,grey,o,10,1,-,0.6,1.3,3.9,0,2.7,0.84,0.32,0,0.21,0,0,0,0,0.95,0.17,40,244,391,37,134,0,0,0,5,319,10,32,0,0,0.04,215,0.8,0.09,0.05,0.16,0.05
IAB,grey,o,10,1,-,0.6,3.9,12.2,0,8.8,2.9,1.04,0,0.64,0,0,0,0,2.4,0.41,37,279,204,34,87,0,0,0,4,210,27,86,2.3,0,0.02,30,2.3,0.05,0.8,0.24,0.05
IAB,grey,o,10,1,-,0.6,2.4,7.5,0,5.7,1.8,0.75,0,0.43,0,0,0,0,1.6,0.27,37,235,61,34,34,0,0,0,9,242,19,53,2.2,0,0.16,168,1.2,0.05,1.3,0.17,0.05
IAB,grey,o,10,1,-,0.6,6.1,16.2,0,0,0,1.3,0,0.65,0,0,0,0,0,0,31,375,52,32,7,0,0,0,4.2,334,28,82,2.3,0,0.05,78,0,0.07,1,0.81,0.22
IAB,grey,o,10,1,-,0.6,0,0,0,7.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,283,0,0,0,0,0,0,0,0,1.2,0.25,0.15
IAB,grey,o,10,1,-,0.6,3.34,7.79,1.2,6.61,1.76,0.67,2.25,0.37,2.41,0.5,1.45,0.23,1.48,0.22,40,550,35,35,16,110,92,36,9,270,17,43,0.37,0,0.27,134,0.94,0.029,1.5,0.371,0.18
IAB,grey,o,10,1,-,0.6,3.08,7.05,0,5.46,1.94,0.732,2.26,0.502,2.9,0,0,0.274,1.87,0.287,52,480,122,39.9,28,19,70,28,14,238,22,44,0,0,0.146,147,0,0.891,5,0.357,0
IAB,grey,o,10,1,-,0.6,1.24,4.3,0,4.83,2,0.7,2.8,0.54,3.82,0,0,0.44,2.69,0.39,40.8,410,45.7,29.6,37,0,120,32,0,170,20,0,0,0,0.14,302,1.21,0,10,0,0
IAB,grey,o,10,1,-,0.6,28,70.7,0,36.7,7.4,2.39,0,0.91,0,0,0,0,2.87,0.43,29,229,529,0,281,60,67,14,26,728,29,190,55,0,0,526,4.34,3.84,0,5.06,0
IAB,grey,o,10,1,-,0.6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,40,285,354,0,123,80,60,14,12,276,23,49,2,0,0,199,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,25,74,0,37.1,9.4,2.7,0,1.24,0,0,0,0,3.52,0.56,28,205,131,0,60,52,82,23,24,498,38,256,38,0,0,296,6.2,2.86,2,3.46,0
IAB,grey,o,10,1,-,0.6,4,17,0,0,0,0,0,0,0,0,0,0,0,0,30,338,42,0,27,100,77,15,19,549,19,41,0,0,0,193,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,34,315,90,0,36,73,71,21,6,423,31,44,0,0,0,93,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,0,0,0,31,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,737,0,0,0,0,0,0,0,0,2,3.9,1.1
IAB,grey,o,10,1,-,0.6,31,76.1,0,37.7,8.7,2.5,0,1.01,0,0,0,0,2.55,0.4,30,228,334,0,237,54,86,18,26,728,30,181,53,0,0,454,4.5,3.89,0,5,0
IAB,grey,o,10,1,-,0.6,32,66,0,0,0,0,0,0,0,0,0,0,0,0,26,209,455,0,201,61,66,15,2,665,28,189,58,0,0,571,0,0,3,0,0
IAB,grey,o,10,1,-,0.6,4,15,0,0,0,0,0,0,0,0,0,0,0,0,26,256,32,0,24,67,67,20,42,595,17,53,3,0,0,252,0,0,3,0,0
IAB,grey,o,10,1,-,0.6,5.56,9.71,2.58,8.41,2.98,1.41,4.31,0.981,6.24,1.39,4.12,0.537,4.08,0.584,46,300,207,41.4,44.6,73,83,18,3.43,172,41.1,128,4.68,0,0.037,45.6,2.73,0.27,1.16,0.444,0.106
IAB,grey,o,10,1,-,0.6,4.6,13.1,0,11.5,3.64,1.42,0,0.95,0,0,0,0,3.41,0.53,51,290,303,42,59,76,86,18,2.4,167,35,99,3.3,0,0,40,2.53,0.25,0,0.297,0.112
IAB,grey,o,10,1,-,0.6,8,10.8,0,12.7,4.3,1.3,0,0.8,0,0,0,0,3.02,0.56,32,317,31,0,23,135,72,18,45,544,35,38,2,0,0,263,1.21,0.43,8,0.44,0
IAB,grey,o,10,1,-,0.6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,30,330,49,0,33,88,74,15,8,495,18,24,0,0,0,203,0,0,5,0,0
IAB,grey,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,315,0,116,60,63,19,11,340,25,97,0,0,0,100,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,1.07,2.37,0.364,1.83,0.687,0.279,1.03,0.189,1.26,0.291,0.892,0.128,0.885,0.138,46.8,273,0,76,24.7,0,0,11.8,2.51,133,8.31,11,0.59,0,0.086,44.1,0.36,0,0.89,0.164,0.081
IAB,grey,o,10,1,-,0.6,4,15,0,0,0,0,0,0,0,0,0,0,0,0,36,288,404,0,127,57,74,15,6,344,23,81,0,0,0,86,0,0,3,0,0
IAB,grey,o,10,1,-,0.6,8,19,0,0,0,0,0,0,0,0,0,0,0,0,35,339,180,0,80,90,72,16,15,427,20,45,0,0,0,117,0,0,0,0,0
IAB,grey,o,10,1,-,0.6,5,13.3,0,11.7,0,1.24,0,0.7,0,0,0,0,2.57,0.46,35,322,22,0,13,89,87,18,7,296,26,69,0,0,0,83,2.1,0.14,0,0.52,0
IAB,grey,o,10,1,-,0.6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,31,293,76,0,29,37,64,14,11,393,16,28,0,0,0,137,0,0,2,0,0
